order_id,order_date,store_id,customer_id,channel,payment_method,order_status
O0005341,08-09-2025,S029,C00019,Click&Collect,Wallet,Returned
O0005342,20-04-2025,S028,C01062,In-Store,Cash,Returned
O0005343,28-07-2023,S008,C00595,Online,Wallet,Cancelled
O0005344,07-09-2024,S024,C00281,Click&Collect,Wallet,Completed
O0005345,27-08-2025,S022,C00441,In-Store,Card,Completed
O0005346,08-11-2025,S004,C01131,Online,Cash,Returned
O0005347,16-04-2025,S031,C00932,In-Store,Wallet,Cancelled
O0005348,22-05-2023,S035,C00717,In-Store,Wallet,Completed
O0005349,21-09-2023,S038,C00883,Click&Collect,Cash,Cancelled
O0005350,28-08-2023,S004,C01018,In-Store,Cash,Completed
O0005351,15-06-2023,S008,C00754,Click&Collect,Card,Completed
O0005352,12-07-2023,S034,C00377,Online,Cash,Cancelled
O0005353,13-12-2023,S013,C00090,In-Store,Cash,Completed
O0005354,31-08-2024,S026,C00148,Online,Wallet,Cancelled
O0005355,12-03-2024,S014,C00285,In-Store,Wallet,Completed
O0005356,06-04-2024,S009,C00923,In-Store,Cash,Completed
O0005357,27-09-2023,S025,C00113,Click&Collect,Wallet,Completed
O0005358,15-06-2023,S009,C00153,Online,Wallet,Cancelled
O0005359,30-12-2025,S006,C01175,Online,Cash,Completed
O0005360,18-10-2024,S022,C00481,Click&Collect,Wallet,Returned
O0005361,09-09-2023,S008,C00154,In-Store,Card,Returned
O0005362,06-06-2025,S008,C01047,Click&Collect,Cash,Returned
O0005363,29-06-2025,S032,C01161,Click&Collect,Wallet,Completed
O0005364,25-11-2025,S022,C00605,Online,Cash,Cancelled
O0005365,24-06-2023,S022,C00136,In-Store,Wallet,Returned
O0005366,02-12-2024,S006,C00754,Online,Card,Returned
O0005367,10-12-2025,S007,C01035,Click&Collect,Wallet,Returned
O0005368,03-06-2025,S016,C01159,In-Store,Card,Completed
O0005369,05-09-2023,S016,C00690,In-Store,Wallet,Completed
O0005370,05-09-2025,S019,C01134,Online,Wallet,Cancelled
O0005371,07-04-2024,S006,C00999,In-Store,Card,Cancelled
O0005372,19-06-2024,S036,C00194,In-Store,Card,Completed
O0005373,04-09-2024,S015,C00761,Click&Collect,Wallet,Returned
O0005374,25-04-2025,S033,C00799,Online,Wallet,Returned
O0005375,12-05-2023,S017,C00923,Click&Collect,Wallet,Completed
O0005376,14-08-2024,S019,C00638,Click&Collect,Wallet,Completed
O0005377,14-06-2025,S005,C00877,Click&Collect,Card,Completed
O0005378,24-08-2024,S028,C00702,In-Store,Wallet,Completed
O0005379,29-10-2023,S003,C00313,Click&Collect,Wallet,Returned
O0005380,03-03-2023,S030,C00581,Online,Card,Completed
O0005381,24-08-2024,S036,C01123,Online,Card,Returned
O0005382,09-02-2025,S015,C01012,Click&Collect,Cash,Cancelled
O0005383,25-08-2024,S036,C00773,Online,Cash,Returned
O0005384,09-12-2025,S028,C00387,Click&Collect,Card,Completed
O0005385,22-10-2024,S001,C00243,Click&Collect,Card,Cancelled
O0005386,11-07-2024,S009,C00343,Click&Collect,Cash,Cancelled
O0005387,02-03-2023,S026,C00368,Click&Collect,Wallet,Cancelled
O0005388,04-09-2024,S029,C01154,Online,Cash,Returned
O0005389,04-07-2023,S004,C00640,Click&Collect,Card,Returned
O0005390,05-03-2025,S028,C00470,Click&Collect,Card,Completed
O0005391,26-06-2023,S033,C01059,Online,Wallet,Completed
O0005392,20-09-2025,S004,C00443,Online,Cash,Cancelled
O0005393,28-11-2023,S036,C00957,In-Store,Card,Cancelled
O0005394,20-04-2024,S022,C00770,Click&Collect,Cash,Cancelled
O0005395,08-06-2023,S025,C00363,In-Store,Card,Completed
O0005396,19-08-2023,S003,C01153,Online,Card,Cancelled
O0005397,07-10-2025,S025,C00827,In-Store,Card,Completed
O0005398,07-11-2023,S019,C01188,In-Store,Wallet,Cancelled
O0005399,16-07-2024,S015,C00002,In-Store,Cash,Cancelled
O0005400,11-12-2025,S032,C00337,In-Store,Card,Returned
O0005401,14-11-2024,S010,C00400,Click&Collect,Cash,Completed
O0005402,15-02-2023,S003,C00810,Click&Collect,Wallet,Cancelled
O0005403,27-01-2024,S020,C01008,In-Store,Cash,Completed
O0005404,28-02-2024,S030,C00146,Online,Card,Completed
O0005405,30-10-2023,S006,C00182,Online,Cash,Completed
O0005406,22-09-2023,S040,C00810,Online,Cash,Completed
O0005407,05-07-2024,S027,C00425,In-Store,Wallet,Completed
O0005408,18-02-2024,S038,C00839,Online,Card,Returned
O0005409,19-11-2023,S019,C00002,Online,Cash,Completed
O0005410,28-03-2024,S005,C00629,Online,Card,Cancelled
O0005411,12-01-2024,S008,C00028,Click&Collect,Cash,Returned
O0005412,08-09-2023,S021,C01142,Online,Card,Returned
O0005413,11-05-2024,S024,C00176,Click&Collect,Cash,Completed
O0005414,29-10-2025,S030,C00214,In-Store,Cash,Returned
O0005415,08-07-2024,S032,C00123,Click&Collect,Wallet,Cancelled
O0005416,16-10-2024,S031,C00265,In-Store,Card,Returned
O0005417,14-12-2025,S024,C00588,Click&Collect,Card,Completed
O0005418,03-11-2024,S001,C00742,Online,Cash,Returned
O0005419,02-09-2023,S022,C01081,Click&Collect,Card,Completed
O0005420,12-03-2024,S033,C01054,In-Store,Card,Completed
O0005421,18-06-2024,S034,C00102,In-Store,Cash,Returned
O0005422,04-06-2024,S034,C00514,Click&Collect,Card,Completed
O0005423,13-06-2023,S001,C01044,In-Store,Wallet,Completed
O0005424,26-04-2023,S018,C00199,In-Store,Card,Cancelled
O0005425,19-01-2024,S025,C00802,In-Store,Card,Completed
O0005426,29-09-2025,S010,C00513,Online,Card,Cancelled
O0005427,25-02-2025,S017,C00203,In-Store,Wallet,Returned
O0005428,11-07-2025,S004,C00075,Click&Collect,Cash,Returned
O0005429,11-07-2023,S008,C00348,Online,Card,Completed
O0005430,30-03-2024,S001,C00002,Online,Cash,Cancelled
O0005431,29-09-2024,S040,C00234,Click&Collect,Cash,Completed
O0005432,21-04-2024,S035,C00659,Online,Cash,Completed
O0005433,01-04-2024,S017,C00948,Online,Card,Completed
O0005434,30-01-2024,S001,C00607,Click&Collect,Cash,Completed
O0005435,26-02-2023,S014,C00871,Online,Wallet,Completed
O0005436,28-07-2025,S018,C00089,Online,Wallet,Completed
O0005437,19-10-2025,S007,C00366,In-Store,Cash,Cancelled
O0005438,30-03-2023,S027,C00791,Click&Collect,Wallet,Completed
O0005439,29-03-2024,S040,C00066,Click&Collect,Card,Completed
O0005440,21-07-2024,S034,C00701,Online,Card,Cancelled
O0005441,09-05-2025,S035,C00203,Online,Card,Completed
O0005442,17-12-2025,S034,C00504,In-Store,Card,Completed
O0005443,01-04-2024,S003,C00756,Click&Collect,Card,Returned
O0005444,31-03-2025,S023,C01184,Online,Card,Completed
O0005445,24-10-2025,S023,C00109,In-Store,Cash,Completed
O0005446,29-06-2025,S005,C00661,Online,Card,Cancelled
O0005447,15-11-2023,S006,C00644,Online,Card,Cancelled
O0005448,14-06-2025,S023,C00077,In-Store,Cash,Returned
O0005449,27-03-2024,S029,C00736,Online,Cash,Completed
O0005450,20-01-2023,S009,C00091,Click&Collect,Wallet,Cancelled
O0005451,11-04-2025,S020,C00826,Online,Cash,Completed
O0005452,04-07-2025,S004,C00250,Click&Collect,Wallet,Completed
O0005453,12-01-2024,S005,C00151,In-Store,Cash,Cancelled
O0005454,09-05-2024,S024,C00086,In-Store,Card,Returned
O0005455,04-02-2024,S023,C00552,In-Store,Card,Completed
O0005456,09-05-2023,S031,C00284,In-Store,Cash,Returned
O0005457,26-12-2025,S037,C00557,In-Store,Cash,Cancelled
O0005458,25-01-2023,S008,C01075,Online,Cash,Returned
O0005459,31-08-2024,S014,C01003,Online,Wallet,Cancelled
O0005460,17-01-2023,S035,C00901,Online,Card,Returned
O0005461,25-01-2025,S003,C00563,Online,Cash,Completed
O0005462,14-09-2025,S034,C00135,Online,Card,Completed
O0005463,06-12-2024,S038,C00489,Online,Wallet,Completed
O0005464,26-10-2024,S004,C00027,Online,Cash,Completed
O0005465,26-06-2025,S006,C00149,Click&Collect,Card,Completed
O0005466,03-12-2025,S028,C00363,In-Store,Wallet,Returned
O0005467,02-08-2025,S020,C00834,In-Store,Card,Completed
O0005468,11-09-2023,S040,C00947,Click&Collect,Wallet,Returned
O0005469,09-09-2024,S022,C00744,In-Store,Wallet,Completed
O0005470,16-06-2025,S027,C00310,Online,Cash,Completed
O0005471,19-11-2023,S010,C00861,Click&Collect,Cash,Completed
O0005472,10-01-2025,S013,C01196,Click&Collect,Card,Completed
O0005473,25-01-2023,S008,C00788,Online,Cash,Cancelled
O0005474,19-08-2025,S006,C00914,Click&Collect,Card,Returned
O0005475,04-11-2024,S005,C01051,Online,Cash,Cancelled
O0005476,25-03-2025,S036,C00859,Click&Collect,Cash,Returned
O0005477,23-06-2025,S003,C01053,In-Store,Wallet,Completed
O0005478,28-08-2023,S021,C00356,Online,Wallet,Cancelled
O0005479,08-05-2024,S021,C00370,Click&Collect,Wallet,Completed
O0005480,30-07-2025,S003,C00210,In-Store,Wallet,Returned
O0005481,30-06-2023,S034,C00219,Click&Collect,Card,Completed
O0005482,20-06-2025,S021,C00664,Online,Wallet,Returned
O0005483,12-11-2023,S006,C01112,Online,Card,Cancelled
O0005484,22-09-2024,S006,C00266,In-Store,Wallet,Returned
O0005485,12-07-2024,S029,C00856,Online,Wallet,Completed
O0005486,22-01-2025,S025,C00094,In-Store,Card,Completed
O0005487,06-07-2025,S017,C01166,In-Store,Card,Returned
O0005488,18-01-2024,S017,C00632,Click&Collect,Wallet,Completed
O0005489,08-07-2023,S002,C00597,Online,Cash,Completed
O0005490,08-04-2024,S002,C00432,Online,Wallet,Returned
O0005491,01-11-2024,S022,C01155,Click&Collect,Card,Cancelled
O0005492,02-04-2025,S015,C00504,Click&Collect,Card,Returned
O0005493,05-04-2025,S011,C00148,Online,Cash,Completed
O0005494,08-01-2024,S016,C00677,Click&Collect,Card,Cancelled
O0005495,22-10-2025,S025,C00709,Online,Cash,Completed
O0005496,02-04-2023,S012,C00896,Click&Collect,Wallet,Cancelled
O0005497,08-05-2023,S014,C00597,Online,Card,Completed
O0005498,28-01-2023,S012,C00336,Online,Cash,Completed
O0005499,12-10-2025,S027,C00004,Click&Collect,Card,Cancelled
O0005500,17-07-2023,S003,C01184,Online,Cash,Completed
O0005501,21-10-2024,S037,C00232,In-Store,Cash,Completed
O0005502,09-06-2025,S023,C00422,In-Store,Cash,Returned
O0005503,20-04-2025,S010,C00185,Online,Cash,Completed
O0005504,05-11-2025,S031,C00283,Online,Cash,Completed
O0005505,28-02-2023,S038,C00073,In-Store,Wallet,Completed
O0005506,22-03-2024,S003,C00409,In-Store,Wallet,Returned
O0005507,08-07-2024,S009,C01138,Online,Wallet,Returned
O0005508,01-02-2025,S006,C00269,Click&Collect,Wallet,Returned
O0005509,13-11-2024,S003,C01159,Online,Card,Completed
O0005510,05-09-2024,S030,C00761,In-Store,Card,Cancelled
O0005511,03-12-2023,S008,C01071,Click&Collect,Cash,Completed
O0005512,27-04-2023,S016,C00745,In-Store,Card,Completed
O0005513,18-04-2024,S033,C01187,Click&Collect,Wallet,Completed
O0005514,12-10-2023,S025,C00662,In-Store,Wallet,Completed
O0005515,30-08-2024,S028,C00997,In-Store,Cash,Completed
O0005516,23-05-2025,S004,C00045,Click&Collect,Cash,Cancelled
O0005517,28-08-2024,S039,C01119,In-Store,Wallet,Cancelled
O0005518,01-10-2024,S004,C00022,In-Store,Cash,Returned
O0005519,15-02-2023,S029,C00238,In-Store,Wallet,Completed
O0005520,07-12-2024,S026,C00887,Online,Wallet,Completed
O0005521,26-04-2024,S017,C00309,Click&Collect,Cash,Completed
O0005522,16-05-2023,S034,C00051,In-Store,Cash,Returned
O0005523,23-08-2023,S036,C01035,Online,Card,Cancelled
O0005524,05-05-2025,S003,C00616,Online,Card,Cancelled
O0005525,01-10-2025,S039,C00576,Click&Collect,Card,Returned
O0005526,10-07-2024,S010,C00380,In-Store,Wallet,Completed
O0005527,06-12-2025,S032,C00861,In-Store,Card,Cancelled
O0005528,17-07-2023,S033,C00378,In-Store,Card,Returned
O0005529,25-11-2023,S023,C00675,Online,Wallet,Completed
O0005530,16-10-2025,S035,C00157,Online,Card,Completed
O0005531,12-07-2023,S034,C00367,Online,Card,Cancelled
O0005532,23-12-2024,S021,C00034,Click&Collect,Wallet,Completed
O0005533,29-08-2023,S008,C00342,Click&Collect,Wallet,Cancelled
O0005534,29-12-2023,S018,C00458,Online,Card,Completed
O0005535,07-06-2024,S037,C00898,Click&Collect,Cash,Completed
O0005536,30-01-2024,S009,C00987,Click&Collect,Cash,Completed
O0005537,16-08-2025,S040,C00639,Online,Wallet,Completed
O0005538,02-12-2025,S008,C01111,In-Store,Wallet,Cancelled
O0005539,02-07-2024,S027,C00432,Online,Cash,Completed
O0005540,29-07-2024,S026,C00593,Click&Collect,Wallet,Completed
O0005541,02-03-2023,S008,C00741,Click&Collect,Card,Cancelled
O0005542,14-09-2023,S019,C00213,Online,Cash,Returned
O0005543,13-02-2023,S006,C00504,Click&Collect,Card,Returned
O0005544,27-07-2025,S015,C01080,Online,Card,Returned
O0005545,07-09-2023,S039,C00571,In-Store,Wallet,Returned
O0005546,09-01-2024,S003,C01118,Online,Cash,Completed
O0005547,12-07-2025,S035,C00814,Click&Collect,Card,Cancelled
O0005548,20-02-2025,S028,C00204,Online,Wallet,Returned
O0005549,12-11-2024,S030,C00550,Click&Collect,Wallet,Completed
O0005550,12-02-2023,S012,C00440,Click&Collect,Cash,Returned
O0005551,09-09-2024,S038,C01140,Online,Card,Completed
O0005552,06-09-2024,S011,C00404,Online,Card,Cancelled
O0005553,16-12-2023,S021,C00583,Online,Cash,Completed
O0005554,27-03-2025,S002,C00829,Click&Collect,Card,Completed
O0005555,15-10-2025,S036,C01155,Online,Cash,Cancelled
O0005556,11-10-2023,S029,C00656,In-Store,Card,Completed
O0005557,29-12-2023,S007,C01018,Click&Collect,Cash,Returned
O0005558,20-12-2023,S027,C00141,Online,Card,Cancelled
O0005559,04-07-2025,S008,C01070,In-Store,Wallet,Completed
O0005560,27-03-2023,S018,C00249,Online,Card,Completed
O0005561,08-09-2025,S021,C00916,Click&Collect,Card,Cancelled
O0005562,29-04-2025,S038,C00641,In-Store,Card,Returned
O0005563,13-06-2024,S014,C00726,Click&Collect,Wallet,Returned
O0005564,01-10-2024,S001,C00112,Online,Wallet,Cancelled
O0005565,07-09-2025,S018,C00640,Click&Collect,Cash,Completed
O0005566,23-04-2025,S038,C00104,In-Store,Card,Completed
O0005567,31-10-2023,S032,C00662,Online,Cash,Completed
O0005568,25-02-2023,S003,C00488,In-Store,Cash,Cancelled
O0005569,22-12-2024,S003,C00242,Online,Wallet,Returned
O0005570,09-06-2023,S031,C00590,Click&Collect,Card,Returned
O0005571,07-04-2023,S029,C00258,Click&Collect,Wallet,Cancelled
O0005572,12-12-2025,S023,C00100,Click&Collect,Card,Completed
O0005573,03-06-2024,S004,C00041,In-Store,Card,Completed
O0005574,14-12-2024,S012,C00410,Click&Collect,Wallet,Returned
O0005575,27-08-2023,S034,C00895,Click&Collect,Card,Returned
O0005576,22-04-2023,S006,C00692,In-Store,Wallet,Completed
O0005577,10-03-2023,S009,C00150,Online,Wallet,Completed
O0005578,24-01-2024,S019,C00533,Online,Card,Completed
O0005579,05-01-2023,S030,C00699,In-Store,Cash,Completed
O0005580,05-04-2024,S034,C00281,In-Store,Card,Completed
O0005581,22-12-2023,S024,C00166,In-Store,Cash,Cancelled
O0005582,31-07-2024,S020,C00299,Click&Collect,Cash,Completed
O0005583,08-10-2024,S016,C00080,Online,Card,Cancelled
O0005584,05-12-2023,S002,C00291,Online,Card,Cancelled
O0005585,13-05-2024,S011,C00641,In-Store,Cash,Cancelled
O0005586,27-03-2023,S009,C00962,Click&Collect,Wallet,Cancelled
O0005587,27-11-2023,S003,C01048,Click&Collect,Card,Completed
O0005588,08-12-2025,S030,C00808,Click&Collect,Wallet,Returned
O0005589,22-12-2025,S015,C00428,In-Store,Card,Completed
O0005590,16-06-2024,S021,C01121,In-Store,Card,Cancelled
O0005591,26-10-2025,S009,C01104,In-Store,Cash,Returned
O0005592,03-07-2024,S024,C00430,Online,Card,Completed
O0005593,18-05-2023,S006,C00013,Click&Collect,Card,Completed
O0005594,09-08-2025,S028,C00521,Click&Collect,Card,Returned
O0005595,30-03-2024,S030,C00559,Click&Collect,Cash,Returned
O0005596,02-11-2024,S013,C00813,In-Store,Wallet,Completed
O0005597,12-12-2024,S009,C00177,Click&Collect,Cash,Completed
O0005598,04-12-2023,S032,C00654,Online,Wallet,Cancelled
O0005599,14-03-2025,S009,C00379,In-Store,Wallet,Completed
O0005600,03-07-2024,S008,C00595,Online,Cash,Completed
O0005601,06-02-2024,S014,C00029,In-Store,Card,Completed
O0005602,23-11-2023,S039,C00635,Click&Collect,Cash,Returned
O0005603,28-03-2025,S019,C00043,In-Store,Card,Completed
O0005604,01-10-2023,S011,C01024,Click&Collect,Cash,Cancelled
O0005605,17-05-2023,S021,C00856,Click&Collect,Wallet,Completed
O0005606,24-08-2025,S014,C01105,Online,Cash,Completed
O0005607,30-12-2023,S027,C00786,Click&Collect,Cash,Completed
O0005608,03-12-2024,S018,C01175,Online,Cash,Cancelled
O0005609,24-02-2025,S024,C00251,In-Store,Card,Cancelled
O0005610,07-07-2025,S018,C00008,In-Store,Wallet,Completed
O0005611,16-11-2024,S020,C01082,Online,Wallet,Completed
O0005612,14-02-2025,S018,C00792,In-Store,Wallet,Returned
O0005613,06-07-2025,S016,C00826,Click&Collect,Cash,Returned
O0005614,30-10-2025,S039,C00349,Online,Wallet,Completed
O0005615,21-02-2023,S011,C00404,Online,Card,Completed
O0005616,25-03-2025,S033,C00815,In-Store,Cash,Returned
O0005617,11-07-2023,S029,C00490,Online,Wallet,Completed
O0005618,03-09-2025,S022,C00092,Online,Cash,Returned
O0005619,23-02-2023,S013,C00352,In-Store,Cash,Cancelled
O0005620,28-09-2023,S020,C00462,In-Store,Cash,Cancelled
O0005621,30-07-2023,S034,C00997,Click&Collect,Cash,Returned
O0005622,23-10-2024,S008,C00413,In-Store,Card,Completed
O0005623,05-01-2023,S024,C00593,Online,Wallet,Completed
O0005624,19-01-2023,S031,C00718,In-Store,Wallet,Cancelled
O0005625,06-07-2024,S026,C00163,Online,Card,Completed
O0005626,30-11-2025,S006,C00699,Online,Card,Returned
O0005627,02-08-2024,S021,C00243,Click&Collect,Cash,Returned
O0005628,03-05-2024,S008,C01054,In-Store,Cash,Completed
O0005629,22-12-2024,S038,C00356,In-Store,Card,Completed
O0005630,27-08-2024,S015,C00366,In-Store,Cash,Completed
O0005631,26-02-2024,S017,C00484,Online,Wallet,Completed
O0005632,07-10-2024,S035,C00433,Click&Collect,Card,Returned
O0005633,04-01-2023,S018,C00712,Online,Card,Completed
O0005634,25-09-2023,S008,C00868,Click&Collect,Wallet,Completed
O0005635,08-01-2025,S036,C01157,Click&Collect,Wallet,Completed
O0005636,10-01-2024,S026,C01066,Online,Card,Cancelled
O0005637,01-03-2023,S025,C00315,Online,Cash,Cancelled
O0005638,17-05-2023,S004,C00725,Click&Collect,Wallet,Completed
O0005639,07-08-2025,S018,C00395,Online,Wallet,Completed
O0005640,28-12-2023,S019,C00967,Online,Cash,Completed
O0005641,25-01-2023,S011,C00029,Click&Collect,Wallet,Completed
O0005642,09-03-2025,S023,C01194,Online,Card,Completed
O0005643,04-08-2024,S010,C00448,In-Store,Card,Returned
O0005644,09-05-2024,S019,C00894,In-Store,Wallet,Returned
O0005645,07-09-2025,S033,C00811,In-Store,Cash,Completed
O0005646,10-12-2023,S030,C00441,Online,Wallet,Returned
O0005647,19-09-2024,S012,C01156,In-Store,Card,Cancelled
O0005648,27-03-2025,S009,C00321,In-Store,Card,Returned
O0005649,28-10-2024,S001,C00889,Click&Collect,Card,Completed
O0005650,16-08-2023,S014,C01115,Click&Collect,Wallet,Completed
O0005651,17-01-2025,S001,C00142,In-Store,Card,Completed
O0005652,25-03-2025,S006,C01101,Online,Cash,Completed
O0005653,15-05-2023,S040,C01069,In-Store,Wallet,Returned
O0005654,01-07-2023,S035,C00456,In-Store,Wallet,Cancelled
O0005655,09-01-2025,S023,C01007,Click&Collect,Card,Returned
O0005656,11-05-2023,S031,C00008,Click&Collect,Cash,Completed
O0005657,22-08-2025,S020,C00227,Online,Cash,Completed
O0005658,01-05-2023,S025,C00903,Online,Cash,Returned
O0005659,03-12-2025,S037,C01122,In-Store,Wallet,Completed
O0005660,05-01-2025,S004,C00152,Click&Collect,Cash,Completed
O0005661,30-04-2024,S015,C00857,Online,Card,Completed
O0005662,22-10-2023,S005,C00124,In-Store,Card,Cancelled
O0005663,13-01-2024,S032,C00940,Click&Collect,Card,Completed
O0005664,31-03-2025,S033,C01076,Click&Collect,Card,Completed
O0005665,05-04-2025,S029,C00551,Click&Collect,Cash,Completed
O0005666,17-08-2023,S025,C00121,Click&Collect,Wallet,Returned
O0005667,17-08-2024,S020,C00241,Click&Collect,Card,Returned
O0005668,24-12-2025,S001,C00609,Online,Card,Completed
O0005669,10-10-2023,S031,C00959,In-Store,Card,Returned
O0005670,29-01-2025,S036,C00624,Click&Collect,Card,Cancelled
O0005671,08-07-2023,S039,C00573,In-Store,Card,Returned
O0005672,03-07-2025,S014,C00721,Online,Wallet,Completed
O0005673,06-07-2023,S009,C01161,Click&Collect,Card,Completed
O0005674,23-11-2023,S027,C00948,Online,Wallet,Returned
O0005675,18-05-2024,S001,C00185,Online,Wallet,Returned
O0005676,11-02-2024,S003,C00236,Click&Collect,Card,Completed
O0005677,06-07-2023,S033,C00427,Click&Collect,Card,Completed
O0005678,03-12-2024,S039,C00326,Online,Card,Completed
O0005679,22-01-2023,S017,C00883,In-Store,Wallet,Returned
O0005680,13-12-2025,S021,C01191,Online,Wallet,Completed
O0005681,27-02-2023,S022,C00687,In-Store,Wallet,Completed
O0005682,01-01-2024,S006,C01069,Click&Collect,Card,Cancelled
